GEO.id,GEO.id2,GEO.display-label,,,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,,,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - U.S. citizen, born in the United States","Margin of Error; Total: - U.S. citizen, born in the United States","Estimate; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Margin of Error; Total: - U.S. citizen, born in Puerto Rico or U.S. Island Areas","Estimate; Total: - U.S. citizen, born abroad of American parent(s)","Margin of Error; Total: - U.S. citizen, born abroad of American parent(s)",Estimate; Total: - U.S. citizen by naturalization,Margin of Error; Total: - U.S. citizen by naturalization,Estimate; Total: - Not a U.S. citizen,Margin of Error; Total: - Not a U.S. citizen
1400000US17031828802,17031828802,"Census Tract 8288.02, Cook County, Illinois",8288.02,5.153121319,3396,331,3094,290,0,11,39,37,88,49,175,100
1400000US17031828900,17031828900,"Census Tract 8289, Cook County, Illinois",8289,9.220278684,3373,390,2855,344,7,10,56,64,144,75,311,138
1400000US17031829000,17031829000,"Census Tract 8290, Cook County, Illinois",8290,0,1312,254,1310,254,2,4,0,11,0,11,0,11
1400000US17031829100,17031829100,"Census Tract 8291, Cook County, Illinois",8291,6.62503394,3683,511,3034,469,15,21,32,33,358,150,244,137
1400000US17031829200,17031829200,"Census Tract 8292, Cook County, Illinois",8292,13.05894309,5904,541,4613,528,0,15,93,125,427,140,771,348
1400000US17031829301,17031829301,"Census Tract 8293.01, Cook County, Illinois",8293.01,2.903663501,3685,386,3318,351,0,11,0,11,260,131,107,128
1400000US17031829302,17031829302,"Census Tract 8293.02, Cook County, Illinois",8293.02,10.98527746,4415,454,3841,448,9,16,5,11,75,64,485,251
1400000US17031829401,17031829401,"Census Tract 8294.01, Cook County, Illinois",8294.01,1.194921583,1339,239,1313,237,0,11,0,11,10,16,16,24
1400000US17031829402,17031829402,"Census Tract 8294.02, Cook County, Illinois",8294.02,1.517857143,3360,32,3231,117,0,11,0,11,78,85,51,49
1400000US17031829500,17031829500,"Census Tract 8295, Cook County, Illinois",8295,7.590361446,4150,39,3281,245,6,14,59,77,489,214,315,137
1400000US17031829600,17031829600,"Census Tract 8296, Cook County, Illinois",8296,3.203342618,2872,205,2607,257,7,15,10,18,156,111,92,70
1400000US17031829700,17031829700,"Census Tract 8297, Cook County, Illinois",8297,1.720624859,4417,213,4163,206,7,11,0,11,171,74,76,75
1400000US17031829800,17031829800,"Census Tract 8298, Cook County, Illinois",8298,1.312613156,6628,577,6118,616,31,52,8,14,384,207,87,72
1400000US17031829901,17031829901,"Census Tract 8299.01, Cook County, Illinois",8299.01,0.816506675,9063,294,8569,356,0,15,0,15,420,195,74,79
1400000US17031829902,17031829902,"Census Tract 8299.02, Cook County, Illinois",8299.02,1.574434918,6415,534,5932,506,0,15,97,123,285,251,101,110
1400000US17031830001,17031830001,"Census Tract 8300.01, Cook County, Illinois",8300.01,3.089353612,2104,248,1976,243,0,11,0,11,63,55,65,61
1400000US17031830003,17031830003,"Census Tract 8300.03, Cook County, Illinois",8300.03,0.647805394,7564,610,7359,640,0,15,0,15,156,155,49,84
1400000US17031830004,17031830004,"Census Tract 8300.04, Cook County, Illinois",8300.04,2.049020879,7711,862,7267,785,5,8,0,15,281,189,158,202
1400000US17031830005,17031830005,"Census Tract 8300.05, Cook County, Illinois",8300.05,2.100047192,4238,125,4002,182,0,11,0,11,147,89,89,93
1400000US17031830006,17031830006,"Census Tract 8300.06, Cook County, Illinois",8300.06,1.318101933,2276,398,2177,388,0,11,0,11,69,53,30,46
1400000US17031830007,17031830007,"Census Tract 8300.07, Cook County, Illinois",8300.07,1.418877236,4863,365,4626,394,0,11,24,33,144,99,69,69
1400000US17031830008,17031830008,"Census Tract 8300.08, Cook County, Illinois",8300.08,1.757508343,4495,332,4247,335,9,16,44,35,116,79,79,71
1400000US17031830100,17031830100,"Census Tract 8301, Cook County, Illinois",8301,1.124317379,3113,322,2992,339,30,38,13,17,43,56,35,39
1400000US17031830201,17031830201,"Census Tract 8302.01, Cook County, Illinois",8302.01,0,5819,432,5602,463,0,15,0,15,217,136,0,15
1400000US17031830202,17031830202,"Census Tract 8302.02, Cook County, Illinois",8302.02,2.384214853,3649,342,3480,354,0,11,0,11,82,71,87,95
1400000US17031830300,17031830300,"Census Tract 8303, Cook County, Illinois",8303,0.021244954,4707,339,4617,319,0,11,1,2,88,69,1,2
1400000US17031830400,17031830400,"Census Tract 8304, Cook County, Illinois",8304,0.762361141,4591,338,4370,331,53,58,44,55,89,73,35,45
1400000US17031830500,17031830500,"Census Tract 8305, Cook County, Illinois",8305,31.16883117,4389,485,2029,411,0,11,0,11,992,182,1368,332
1400000US17031830600,17031830600,"Census Tract 8306, Cook County, Illinois",8306,21.77297297,4625,547,3054,372,63,46,5,8,496,161,1007,317
1400000US17031830700,17031830700,"Census Tract 8307, Cook County, Illinois",8307,8.998013057,3523,308,2589,299,44,44,44,31,529,165,317,122
1400000US17031830800,17031830800,"Census Tract 8308, Cook County, Illinois",8308,6.045041486,2531,166,2144,176,0,11,83,94,151,67,153,79
1400000US17031830900,17031830900,"Census Tract 8309, Cook County, Illinois",8309,6.981317601,3051,303,2428,254,77,59,39,30,294,117,213,75
1400000US17031831000,17031831000,"Census Tract 8310, Cook County, Illinois",8310,4.159369527,2284,153,2063,175,0,11,32,31,94,54,95,50
1400000US17031831100,17031831100,"Census Tract 8311, Cook County, Illinois",8311,22.54878909,8506,966,5154,729,180,130,61,61,1193,293,1918,614
1400000US17031831200,17031831200,"Census Tract 8312, Cook County, Illinois",8312,30.57583131,4932,642,2408,463,272,130,9,15,735,215,1508,342
1400000US17031831300,17031831300,"Census Tract 8313, Cook County, Illinois",8313,12.44019139,1045,136,813,138,23,24,0,11,79,45,130,75
1400000US17031831400,17031831400,"Census Tract 8314, Cook County, Illinois",8314,3.927813163,2826,362,2554,333,50,78,0,11,111,81,111,52
1400000US17031831500,17031831500,"Census Tract 8315, Cook County, Illinois",8315,26.96978255,3541,453,1946,320,30,31,20,20,590,162,955,316
1400000US17031831600,17031831600,"Census Tract 8316, Cook County, Illinois",8316,16.00111312,7187,860,4701,737,585,246,13,19,738,182,1150,364
1400000US17031831700,17031831700,"Census Tract 8317, Cook County, Illinois",8317,16.5061296,2284,273,1319,207,23,24,64,50,501,137,377,139
1400000US17031831800,17031831800,"Census Tract 8318, Cook County, Illinois",8318,14.06669828,6327,661,3784,524,75,58,122,97,1456,453,890,335
1400000US17031831900,17031831900,"Census Tract 8319, Cook County, Illinois",8319,4.848936964,2681,359,2356,347,0,11,40,35,155,95,130,60
1400000US17031832000,17031832000,"Census Tract 8320, Cook County, Illinois",8320,5.41749503,2012,203,1819,207,0,11,12,13,72,35,109,64
1400000US17031832100,17031832100,"Census Tract 8321, Cook County, Illinois",8321,7.557397959,3136,254,2512,258,160,148,7,11,220,101,237,100
1400000US17031832200,17031832200,"Census Tract 8322, Cook County, Illinois",8322,7.898529836,3469,454,2996,355,0,11,24,22,175,75,274,329
1400000US17031832300,17031832300,"Census Tract 8323, Cook County, Illinois",8323,5.094243505,1963,219,1662,199,9,9,33,23,159,59,100,59
1400000US17031832400,17031832400,"Census Tract 8324, Cook County, Illinois",8324,15.93780369,3087,291,2240,230,198,96,20,21,137,66,492,202
1400000US17031832500,17031832500,"Census Tract 8325, Cook County, Illinois",8325,4.027196653,3824,320,3423,310,8,11,27,24,212,91,154,72
1400000US17031832600,17031832600,"Census Tract 8326, Cook County, Illinois",8326,4.40695039,3971,329,3617,346,0,11,31,28,148,66,175,123
1400000US17031832900,17031832900,"Census Tract 8329, Cook County, Illinois",8329,9.223115193,2613,291,2175,277,0,11,20,34,177,68,241,133
1400000US17031833000,17031833000,"Census Tract 8330, Cook County, Illinois",8330,5.319516408,2895,304,2656,289,0,11,0,11,85,51,154,89
1400000US17031833100,17031833100,"Census Tract 8331, Cook County, Illinois",8331,3.577580496,7547,432,6643,425,15,23,59,49,560,188,270,138
1400000US17031833300,17031833300,"Census Tract 8333, Cook County, Illinois",8333,15.71753986,2634,245,2014,211,0,11,16,20,190,55,414,161
1400000US17031833900,17031833900,"Census Tract 8339, Cook County, Illinois",8339,11.75503494,2433,349,1909,287,45,45,21,33,172,61,286,161
1400000US17031834000,17031834000,"Census Tract 8340, Cook County, Illinois",8340,0,3063,412,3034,406,0,11,0,11,29,47,0,11
1400000US17031834200,17031834200,"Census Tract 8342, Cook County, Illinois",8342,3.474285714,4375,725,4123,697,0,11,0,11,100,87,152,133
1400000US17031834300,17031834300,"Census Tract 8343, Cook County, Illinois",8343,1.61990648,5988,511,5823,490,0,15,0,15,68,99,97,106
1400000US17031834400,17031834400,"Census Tract 8344, Cook County, Illinois",8344,0.631431244,4276,426,4083,428,0,11,0,11,166,121,27,32
1400000US17031834500,17031834500,"Census Tract 8345, Cook County, Illinois",8345,1.25,1520,276,1495,278,0,11,0,11,6,8,19,20
1400000US17031834600,17031834600,"Census Tract 8346, Cook County, Illinois",8346,3.188908146,2885,564,2773,557,0,11,0,11,20,28,92,117
1400000US17031834700,17031834700,"Census Tract 8347, Cook County, Illinois",8347,1.762977473,2042,384,1980,370,0,11,0,11,26,33,36,39
1400000US17031834800,17031834800,"Census Tract 8348, Cook County, Illinois",8348,0.274348422,1458,190,1445,190,0,11,0,11,9,11,4,6
1400000US17031834900,17031834900,"Census Tract 8349, Cook County, Illinois",8349,0,2326,298,2307,299,0,11,0,11,19,17,0,11
1400000US17031835000,17031835000,"Census Tract 8350, Cook County, Illinois",8350,11.76371022,5908,747,4904,710,69,110,0,15,240,86,695,287
1400000US17031835100,17031835100,"Census Tract 8351, Cook County, Illinois",8351,30.43867502,5585,493,3333,412,19,21,16,19,517,155,1700,315
1400000US17031835200,17031835200,"Census Tract 8352, Cook County, Illinois",8352,19.0738699,1814,182,1193,161,0,11,0,11,275,85,346,96
1400000US17031835500,17031835500,"Census Tract 8355, Cook County, Illinois",8355,4.871259569,1437,212,1337,188,12,19,13,18,5,8,70,70
1400000US17031835600,17031835600,"Census Tract 8356, Cook County, Illinois",8356,0,1020,199,1018,199,0,11,0,11,2,5,0,11
1400000US17031835700,17031835700,"Census Tract 8357, Cook County, Illinois",8357,0,377,245,349,231,0,11,0,11,28,45,0,11
1400000US17031835800,17031835800,"Census Tract 8358, Cook County, Illinois",8358,0.481347774,1662,329,1611,323,0,11,32,40,11,11,8,12
1400000US17031835900,17031835900,"Census Tract 8359, Cook County, Illinois",8359,0.153468386,3258,290,3223,293,0,11,15,20,15,16,5,12
1400000US17031836000,17031836000,"Census Tract 8360, Cook County, Illinois",8360,0.684931507,2482,303,2430,302,0,11,0,11,35,31,17,27
1400000US17031836100,17031836100,"Census Tract 8361, Cook County, Illinois",8361,1.76754151,1867,251,1743,237,24,28,35,32,32,32,33,31
1400000US17031836200,17031836200,"Census Tract 8362, Cook County, Illinois",8362,11.67425968,1756,342,1437,316,0,11,43,32,71,43,205,78
1400000US17031836300,17031836300,"Census Tract 8363, Cook County, Illinois",8363,6.473915776,1591,227,1390,226,0,11,24,30,74,48,103,117
1400000US17031836400,17031836400,"Census Tract 8364, Cook County, Illinois",8364,1.694402421,3305,296,3143,291,0,11,33,42,73,53,56,38
1400000US17031836500,17031836500,"Census Tract 8365, Cook County, Illinois",8365,5.022250477,1573,192,1386,212,0,11,0,11,108,68,79,52
1400000US17031836600,17031836600,"Census Tract 8366, Cook County, Illinois",8366,7.566157287,2683,434,2286,430,101,66,14,22,79,42,203,124
1400000US17031836700,17031836700,"Census Tract 8367, Cook County, Illinois",8367,4.056517776,2194,359,2010,348,24,22,0,11,71,65,89,64
1400000US17031836800,17031836800,"Census Tract 8368, Cook County, Illinois",8368,0,2475,306,2448,309,0,11,0,11,27,37,0,11
1400000US17031836900,17031836900,"Census Tract 8369, Cook County, Illinois",8369,1.4,1500,247,1479,243,0,11,0,11,0,11,21,22
1400000US17031837000,17031837000,"Census Tract 8370, Cook County, Illinois",8370,0.668449198,2244,361,2213,358,0,11,0,11,16,11,15,11
1400000US17031837100,17031837100,"Census Tract 8371, Cook County, Illinois",8371,2.304609218,1996,245,1918,252,0,11,0,11,32,38,46,35
1400000US17031837300,17031837300,"Census Tract 8373, Cook County, Illinois",8373,0.327408793,2138,325,2100,328,12,13,0,11,19,30,7,10
1400000US17031837400,17031837400,"Census Tract 8374, Cook County, Illinois",8374,1.066925315,2062,300,2036,302,0,11,0,11,4,8,22,28
1400000US17031837800,17031837800,"Census Tract 8378, Cook County, Illinois",8378,4.349078341,3472,370,3283,350,0,11,0,11,38,33,151,108
1400000US17031838000,17031838000,"Census Tract 8380, Cook County, Illinois",8380,3.142076503,2928,404,2749,410,9,15,17,19,61,46,92,68
1400000US17031838100,17031838100,"Census Tract 8381, Cook County, Illinois",8381,10.33190578,1868,183,1581,186,0,11,19,30,75,41,193,93
1400000US17031838200,17031838200,"Census Tract 8382, Cook County, Illinois",8382,17.57237176,1969,294,1460,201,16,16,19,24,128,62,346,212
1400000US17031838300,17031838300,"Census Tract 8383, Cook County, Illinois",8383,6.629834254,1448,194,1253,189,6,8,13,16,80,32,96,53
1400000US17031838600,17031838600,"Census Tract 8386, Cook County, Illinois",8386,0.727802038,1374,191,1356,188,0,11,0,11,8,9,10,15
1400000US17031838700,17031838700,"Census Tract 8387, Cook County, Illinois",8387,2.322635135,4736,659,4596,659,0,11,30,36,0,11,110,157
1400000US17031838800,17031838800,"Census Tract 8388, Cook County, Illinois",8388,9.219858156,3525,410,2757,394,0,11,14,22,429,176,325,123
1400000US17031839000,17031839000,"Census Tract 8390, Cook County, Illinois",8390,9.538878843,8848,895,7389,884,0,15,131,185,484,257,844,280
1400000US17031839100,17031839100,"Census Tract 8391, Cook County, Illinois",8391,17.46143058,5704,579,4265,523,23,33,60,54,360,152,996,275
1400000US17031839200,17031839200,"Census Tract 8392, Cook County, Illinois",8392,14.10409217,2517,257,1923,205,0,11,33,42,206,98,355,217
1400000US17031839500,17031839500,"Census Tract 8395, Cook County, Illinois",8395,6.595092025,1304,206,1192,189,0,11,16,19,10,10,86,60
1400000US17031839600,17031839600,"Census Tract 8396, Cook County, Illinois",8396,2.749140893,1746,231,1669,227,0,11,5,7,24,24,48,40
1400000US17031839700,17031839700,"Census Tract 8397, Cook County, Illinois",8397,13.63546408,5053,651,3539,571,39,50,103,91,683,190,689,255
1400000US17031839800,17031839800,"Census Tract 8398, Cook County, Illinois",8398,11.63701068,2810,357,1900,272,0,11,40,40,543,160,327,126
1400000US17031839900,17031839900,"Census Tract 8399, Cook County, Illinois",8399,5.2195734,3985,261,3250,303,0,11,7,13,520,177,208,97
1400000US17031840000,17031840000,"Census Tract 8400, Cook County, Illinois",8400,11.05472997,2759,255,1979,223,7,15,5,7,463,95,305,190
1400000US17031840100,17031840100,"Census Tract 8401, Cook County, Illinois",8401,36.18794998,2639,372,1125,220,0,11,5,8,554,187,955,291
1400000US17031840200,17031840200,"Census Tract 8402, Cook County, Illinois",8402,22.59689922,2580,286,1243,203,1,2,52,51,701,113,583,225
1400000US17031840300,17031840300,"Census Tract 8403, Cook County, Illinois",8403,16.44720497,4025,410,2408,326,37,38,46,32,872,207,662,247
1400000US17031840400,17031840400,"Census Tract 8404, Cook County, Illinois",8404,17.28283739,3327,344,2136,339,12,18,16,19,588,204,575,180
1400000US17031840700,17031840700,"Census Tract 8407, Cook County, Illinois",8407,29.72846442,4272,592,2550,491,52,50,0,11,400,124,1270,270
1400000US17031840800,17031840800,"Census Tract 8408, Cook County, Illinois",8408,32.1395204,3211,348,1758,269,0,11,10,15,411,144,1032,166
1400000US17031841000,17031841000,"Census Tract 8410, Cook County, Illinois",8410,15.625,736,106,497,75,5,8,28,24,91,46,115,55
1400000US17031841100,17031841100,"Census Tract 8411, Cook County, Illinois",8411,37.83396325,7673,615,2170,374,0,15,35,37,2565,413,2903,607
1400000US17031841200,17031841200,"Census Tract 8412, Cook County, Illinois",8412,26.47319059,5651,535,3521,423,8,13,12,19,614,154,1496,343
1400000US17031841300,17031841300,"Census Tract 8413, Cook County, Illinois",8413,23.07692308,4017,565,2548,453,1,2,27,38,514,176,927,284
1400000US17031841400,17031841400,"Census Tract 8414, Cook County, Illinois",8414,3.297609233,1213,244,1156,246,7,9,0,11,10,11,40,37
1400000US17031841500,17031841500,"Census Tract 8415, Cook County, Illinois",8415,1.386596236,3029,364,2973,364,6,8,0,11,8,11,42,63
1400000US17031841600,17031841600,"Census Tract 8416, Cook County, Illinois",8416,0,745,175,745,175,0,11,0,11,0,11,0,11
1400000US17031841700,17031841700,"Census Tract 8417, Cook County, Illinois",8417,13.62787803,1607,239,1291,220,26,24,0,11,71,48,219,79
1400000US17031841800,17031841800,"Census Tract 8418, Cook County, Illinois",8418,0.538668719,2599,297,2546,299,0,11,14,20,25,28,14,20
1400000US17031841900,17031841900,"Census Tract 8419, Cook County, Illinois",8419,8.119519324,6158,595,5060,587,0,15,63,48,535,112,500,170
1400000US17031842000,17031842000,"Census Tract 8420, Cook County, Illinois",8420,22.40746916,2999,301,2117,249,31,35,23,27,156,59,672,176
1400000US17031842100,17031842100,"Census Tract 8421, Cook County, Illinois",8421,7.29855154,7111,1046,6180,873,150,143,70,80,192,124,519,368
1400000US17031842200,17031842200,"Census Tract 8422, Cook County, Illinois",8422,6.006120888,2614,221,2089,250,121,95,26,31,221,102,157,116
1400000US17031842300,17031842300,"Census Tract 8423, Cook County, Illinois",8423,6.473095365,3754,441,3291,355,40,44,34,27,146,65,243,170
1400000US17031842400,17031842400,"Census Tract 8424, Cook County, Illinois",8424,0.25789813,3102,355,3058,335,0,11,0,11,36,47,8,12
1400000US17031842500,17031842500,"Census Tract 8425, Cook County, Illinois",8425,0.612423447,2286,224,2272,226,0,11,0,11,0,11,14,17
1400000US17031842600,17031842600,"Census Tract 8426, Cook County, Illinois",8426,10.86150041,4852,460,3886,472,11,12,17,17,411,114,527,187
1400000US17031842800,17031842800,"Census Tract 8428, Cook County, Illinois",8428,39.44399678,7446,772,3445,532,39,48,75,56,950,195,2937,486
1400000US17031842900,17031842900,"Census Tract 8429, Cook County, Illinois",8429,3.233830846,2412,339,2132,280,115,71,3,6,84,68,78,66
1400000US17031843000,17031843000,"Census Tract 8430, Cook County, Illinois",8430,1.615168539,2848,316,2796,311,0,11,0,11,6,11,46,72
1400000US17031843100,17031843100,"Census Tract 8431, Cook County, Illinois",8431,1.65717245,1931,318,1877,323,0,11,11,16,11,13,32,62
1400000US17031843200,17031843200,"Census Tract 8432, Cook County, Illinois",8432,27.65957447,2538,344,1489,278,0,11,0,11,347,106,702,191
1400000US17031843300,17031843300,"Census Tract 8433, Cook County, Illinois",8433,20.12987013,1848,348,1395,311,22,30,0,11,59,51,372,197
1400000US17031843400,17031843400,"Census Tract 8434, Cook County, Illinois",8434,2.81030445,1281,260,1211,237,0,11,8,11,26,30,36,56
1400000US17031843500,17031843500,"Census Tract 8435, Cook County, Illinois",8435,7.967802147,8572,684,7577,676,26,21,30,32,256,95,683,140
1400000US17031843600,17031843600,"Census Tract 8436, Cook County, Illinois",8436,4.319818113,2639,427,2414,396,0,11,34,52,77,78,114,123
1400000US17031843700,17031843700,"Census Tract 8437, Cook County, Illinois",8437,6.516393443,2440,234,2000,200,23,25,4,6,254,110,159,69
